Year,State Name,Dist Name,RICE,WHEAT,KHARIF SORGHUM,RABI SORGHUM,SORGHUM,PEARL MILLET,MAIZE,FINGER MILLET,BARLEY,CHICKPEA,PIGEONPEA,MINOR PULSES,GROUNDNUT,SESAMUM,RAPESEED AND MUSTARD,SAFFLOWER,CASTOR,LINSEED,SUNFLOWER,SOYABEAN,OILSEEDS,SUGARCANE,COTTON,Total
2000,Rajasthan,Kota,10.73,185.35,21.36,0.0,21.36,1.88,28.41,0.0,1.82,26.33,0.47,6.54,1.59,1.46,135.34,0.0,0.02,5.38,0.0,285.57,429.82,0.15,0.0,1163.58
2001,Rajasthan,Kota,11.11,146.79,23.98,0.0,23.98,2.19,31.87,0.0,1.24,34.61,0.37,10.57,2.25,2.36,139.32,0.0,0.02,1.46,0.0,283.59,429.54,0.12,0.0,1145.37
2002,Rajasthan,Kota,6.87,89.37,16.14,0.0,16.14,3.36,36.25,0.0,0.87,15.19,0.12,16.98,2.24,3.32,45.79,0.0,0.0,0.36,0.0,151.48,203.35,0.07,0.0,607.9000000000001
2003,Rajasthan,Kota,7.74,122.07,37.96,0.0,37.96,5.24,54.03,0.0,0.79,12.08,0.14,17.35,1.35,5.87,209.18,0.0,0.01,0.69,0.0,196.86,413.95,0.02,0.0,1123.29
2004,Rajasthan,Kota,6.88,120.05,9.06,0.0,9.06,2.46,39.83,0.0,0.51,5.33,0.07,10.14,0.97,5.81,336.64,0.0,0.0,0.38,0.0,238.9,583.18,0.03,0.0,1369.3
2005,Rajasthan,Kota,9.36,129.81,10.37,0.0,10.37,2.47,30.62,0.0,0.57,5.17,0.17,9.23,0.77,9.09,326.46,0.0,0.0,0.67,0.01,274.81,612.48,0.05,0.0,1432.48
2006,Rajasthan,Kota,8.35,167.51,11.57,0.0,11.57,2.84,28.91,0.0,0.83,6.63,0.1,6.45,0.94,14.06,303.9,0.0,0.01,0.44,0.0,196.52,516.26,0.09,0.0,1276.9799999999998
2007,Rajasthan,Kota,11.81,216.75,10.7,0.0,10.7,3.23,26.81,0.0,0.9,11.91,0.1,10.8,0.71,17.6,156.54,0.0,0.0,0.2,0.0,324.58,500.23,0.08,0.0,1303.6499999999999
2008,Rajasthan,Kota,18.41,182.41,5.09,0.0,5.09,3.26,19.53,0.0,0.77,8.71,0.13,8.64,0.85,23.08,199.22,0.0,0.01,0.34,0.0,340.87,564.95,0.04,0.0,1381.4
2009,Rajasthan,Kota,25.65,197.61,6.84,0.0,6.84,3.67,25.17,0.0,0.75,10.97,0.06,4.18,0.91,31.7,200.25,0.0,0.0,0.7,0.0,316.71,551.73,0.02,0.05,1383.8100000000002
2010,Rajasthan,Kota,22.2,263.21,8.73,0.0,8.73,3.54,31.01,0.0,1.25,15.57,0.13,10.2,0.93,90.14,133.25,0.0,0.0,0.44,0.0,307.29,535.72,0.05,0.0,1432.39
2011,Rajasthan,Kota,16.72,254.38,3.52,0.0,3.52,2.93,20.74,0.0,0.87,9.75,0.04,27.0,1.17,21.54,125.93,0.0,0.0,0.18,0.0,381.32,530.65,0.04,0.1,1400.4
2012,Rajasthan,Kota,12.3,295.04,3.5,0.0,3.5,2.3,14.49,0.0,0.79,13.55,0.02,19.59,0.86,16.33,166.05,0.0,0.01,0.21,0.0,462.6,646.24,0.06,0.02,1657.46
2013,Rajasthan,Kota,17.18,300.86,1.5,0.0,1.5,0.63,8.01,0.0,0.51,13.94,0.02,5.45,0.4,2.71,158.91,0.0,0.0,0.16,0.0,527.53,689.82,0.04,0.02,1729.19
2014,Rajasthan,Kota,33.61,310.07,2.55,0.0,2.55,1.14,10.68,0.0,0.51,9.54,0.01,14.86,0.47,8.51,117.55,0.0,0.0,0.22,0.0,265.11,391.93,0.05,0.0,1169.3600000000001
2015,Rajasthan,Kota,36.14,279.51,1.99,0.0,1.99,1.15,12.26,0.0,0.52,10.8,0.02,42.78,0.76,12.38,154.38,0.0,0.0,0.32,0.0,468.78,636.7,0.03,0.0,1660.51
2016,Rajasthan,Kota,41.19,304.87,3.35,0.0,3.35,1.2,29.43,0.0,0.58,22.12,0.05,92.85,1.38,4.25,114.7,0.0,0.0,0.43,0.0,401.43,0.0,0.02,0.0,1021.2
2017,Rajasthan,Kota,39.05,236.24,1.36,0.0,1.36,0.59,24.29,0.0,0.53,122.44,0.02,239.87,1.41,1.64,101.2,0.0,0.0,0.6,0.0,275.06,0.0,0.01,0.0,1045.67
1966,Rajasthan,Nagaur,0.0,18.0,63.0,0.0,63.0,544.0,0.9,0.0,9.0,3.0,0.0,262.34,3.0,88.0,0.8,0.0,0.0,0.0,0.0,0.0,91.44,0.0,1.0,1147.48
1967,Rajasthan,Nagaur,0.0,21.0,81.0,0.0,81.0,554.0,0.7,0.0,9.0,8.0,0.0,280.86,5.0,83.0,3.0,0.0,0.1,0.0,0.0,0.0,90.93,0.0,0.5,1218.09
1968,Rajasthan,Nagaur,0.0,12.5,74.3,0.0,74.3,496.3,1.1,0.0,8.0,8.2,0.0,271.55,8.0,71.0,0.2,0.0,0.0,0.0,0.0,0.0,79.49,0.0,0.4,1105.3400000000001
1969,Rajasthan,Nagaur,0.0,12.0,75.0,0.0,75.0,558.0,1.0,0.0,10.0,12.6,0.0,246.04,3.0,66.0,0.5,0.0,0.0,0.0,0.0,0.0,69.42,0.0,0.0,1128.56
1970,Rajasthan,Nagaur,0.0,33.0,73.0,0.0,73.0,586.0,1.0,0.0,10.0,17.0,0.0,278.26,2.2,65.0,2.4,0.0,0.0,0.0,0.0,0.0,69.72,0.0,0.0,1210.5800000000002
1971,Rajasthan,Nagaur,0.0,24.0,80.0,0.0,80.0,538.0,1.0,0.0,10.0,8.0,0.0,297.0,6.0,109.0,0.5,0.0,0.0,0.0,0.0,0.0,115.93,0.0,1.0,1270.43
1972,Rajasthan,Nagaur,0.0,17.0,84.0,0.0,84.0,554.0,1.0,0.0,9.0,0.2,0.0,283.18,8.0,69.0,0.3,0.0,0.0,0.0,0.0,0.0,77.27,0.0,1.0,1187.95
1973,Rajasthan,Nagaur,0.0,31.0,78.0,0.0,78.0,598.0,0.5,0.0,10.0,14.0,0.0,298.65,4.0,70.0,6.3,0.0,0.0,0.0,0.0,0.0,79.96,0.0,1.0,1269.41
1974,Rajasthan,Nagaur,0.0,15.0,40.0,0.0,40.0,508.0,0.7,0.0,15.0,8.0,0.0,328.81,6.0,84.0,6.1,0.0,0.0,0.0,0.0,0.0,98.99,0.0,1.0,1151.6
1975,Rajasthan,Nagaur,0.0,76.4,37.2,0.0,37.2,447.1,0.6,0.0,20.1,43.3,0.0,358.76,4.7,46.3,17.3,0.0,0.0,0.1,0.0,0.0,75.15,0.0,0.9,1165.1100000000001
1976,Rajasthan,Nagaur,0.0,62.2,46.5,0.0,46.5,430.0,1.2,0.0,17.4,54.9,0.0,311.88,8.2,51.7,4.8,0.0,0.0,0.0,0.0,0.0,70.3,0.0,1.0,1106.58
1977,Rajasthan,Nagaur,0.0,46.9,51.1,0.0,51.1,489.9,1.2,0.0,12.3,34.3,0.0,243.79,17.1,69.6,2.7,0.0,0.0,1.0,0.0,0.0,92.8,0.1,2.1,1115.9899999999998
1978,Rajasthan,Nagaur,0.0,35.2,49.7,0.0,49.7,512.5,1.4,0.0,11.4,10.5,0.0,207.63,38.7,79.1,2.5,0.0,0.0,0.0,0.0,0.0,121.78,0.2,1.9,1122.2100000000003
1979,Rajasthan,Nagaur,0.0,46.0,49.7,0.0,49.7,547.2,1.0,0.0,12.7,8.3,0.0,191.46,29.6,67.7,8.4,0.0,0.0,0.0,0.0,0.0,109.66,0.2,1.9,1123.5200000000002
1980,Rajasthan,Nagaur,0.0,31.3,49.7,0.0,49.7,547.2,1.0,0.0,11.6,7.4,0.0,217.71,21.5,80.1,11.4,0.0,0.0,0.0,0.0,0.0,120.22,0.1,1.7,1150.63
1981,Rajasthan,Nagaur,0.0,37.3,58.4,0.0,58.4,502.7,0.0,0.0,15.5,11.6,0.0,257.41,16.3,79.6,64.0,0.0,0.0,0.8,0.0,0.0,242.12,0.1,1.8,1346.0299999999995
1982,Rajasthan,Nagaur,0.0,37.0,47.0,0.0,47.0,578.0,0.5,0.0,6.5,10.6,0.0,221.07,18.8,86.4,41.7,0.0,0.0,1.1,0.0,0.0,128.72,0.1,1.9,1226.39
1983,Rajasthan,Nagaur,0.0,42.0,39.1,0.0,39.1,598.6,0.0,0.0,6.2,10.8,0.0,239.26,18.6,86.4,39.6,0.0,0.0,0.1,0.0,0.0,102.1,0.1,2.0,1223.9599999999996
1984,Rajasthan,Nagaur,0.0,30.4,63.8,0.0,63.8,426.1,0.5,0.0,6.7,7.1,0.0,206.6,13.9,60.1,55.0,0.0,0.0,0.0,0.0,0.0,142.2,0.0,2.8,1079.0
1985,Rajasthan,Nagaur,0.0,31.9,70.3,0.0,70.3,497.0,0.5,0.0,8.7,2.3,0.0,220.54,10.7,120.1,28.6,0.0,0.0,0.0,0.0,0.0,163.83,0.0,2.7,1227.4699999999998
1986,Rajasthan,Nagaur,0.0,32.0,86.6,0.0,86.6,586.0,1.0,0.0,7.9,1.0,0.0,214.61,2.0,70.8,28.6,0.0,0.0,0.0,0.0,0.0,106.05,0.0,2.0,1225.1599999999999
1987,Rajasthan,Nagaur,0.0,30.0,81.5,0.0,81.5,468.3,0.4,0.0,7.2,0.7,0.0,177.47,3.6,32.8,7.4,0.0,0.0,0.0,0.0,0.0,79.37,0.0,1.6,971.84
1988,Rajasthan,Nagaur,0.0,25.8,55.2,0.0,55.2,647.1,0.3,0.0,6.4,3.0,0.0,211.33,2.9,68.4,59.0,0.0,0.0,0.1,0.0,0.0,130.32,0.0,2.3,1267.3499999999997
1989,Rajasthan,Nagaur,0.0,26.8,36.6,0.0,36.6,574.0,0.3,0.0,5.5,3.2,0.0,258.06,7.7,112.3,64.4,0.0,0.0,0.0,0.0,0.0,184.48,0.0,4.1,1314.04
1990,Rajasthan,Nagaur,0.0,25.92,48.58,0.0,48.58,528.72,0.37,0.0,5.14,2.94,0.0,270.63,4.19,148.95,70.46,0.0,0.0,0.0,0.0,0.0,227.08,0.0,3.66,1385.2200000000003
1991,Rajasthan,Nagaur,0.0,35.18,54.05,0.0,54.05,466.64,0.53,0.0,7.6,3.01,0.0,281.24,6.21,181.93,84.06,0.0,0.0,0.02,0.0,0.0,275.96,0.0,3.4,1453.88
1992,Rajasthan,Nagaur,0.0,49.31,52.29,0.0,52.29,513.26,0.46,0.0,7.22,10.5,0.0,290.29,6.74,113.42,105.26,0.0,0.01,0.76,0.01,0.0,241.69,0.0,4.63,1448.1400000000003
1993,Rajasthan,Nagaur,0.0,41.29,43.99,0.0,43.99,492.37,0.4,0.0,5.65,8.41,0.0,316.25,10.04,125.44,89.75,0.0,0.0,0.04,0.04,0.0,247.58,0.0,5.08,1430.3199999999997
1994,Rajasthan,Nagaur,0.0,48.63,46.78,0.0,46.78,564.47,0.49,0.0,6.47,14.66,0.0,260.55,7.61,108.13,107.28,0.0,0.01,0.12,0.0,0.0,234.13,0.0,6.75,1452.8600000000001
1995,Rajasthan,Nagaur,0.0,59.11,47.64,0.0,47.64,439.67,0.54,0.0,6.95,31.96,0.0,270.42,5.88,66.93,152.29,0.0,0.02,0.01,0.0,0.0,254.7,0.0,11.15,1394.91
1996,Rajasthan,Nagaur,0.0,57.4,51.01,0.0,51.01,500.86,0.5,0.0,7.09,14.56,0.0,333.28,7.17,79.02,127.41,0.0,0.02,0.01,0.0,0.0,220.96,0.0,14.07,1464.37
1997,Rajasthan,Nagaur,0.0,82.37,28.45,0.0,28.45,459.11,0.62,0.0,11.52,75.74,0.0,370.67,13.68,32.5,166.39,0.0,0.09,0.09,0.0,0.0,430.02,0.0,10.53,1710.2299999999998
1998,Rajasthan,Nagaur,0.0,74.73,39.26,0.0,39.26,450.81,0.54,0.0,9.34,77.53,0.0,329.51,17.64,25.36,144.59,0.0,0.11,0.05,0.0,0.0,413.85,0.0,11.08,1633.6599999999994
1999,Rajasthan,Nagaur,0.0,88.99,52.24,0.0,52.24,392.06,0.49,0.0,10.04,24.75,0.0,257.14,11.53,16.26,124.18,0.0,0.16,0.11,0.0,0.0,157.19,0.0,12.82,1200.1999999999998
2000,Rajasthan,Nagaur,0.0,91.91,70.92,0.0,70.92,430.21,0.51,0.0,11.99,20.4,0.0,304.21,6.94,19.99,59.32,0.0,1.44,0.37,0.01,0.0,89.39,0.0,7.68,1186.21
2001,Rajasthan,Nagaur,0.0,69.51,39.24,0.0,39.24,472.04,0.39,0.0,9.03,26.34,0.01,445.03,7.07,21.62,43.76,0.0,0.21,0.65,0.0,0.0,83.41,0.0,11.57,1269.12
2002,Rajasthan,Nagaur,0.0,85.41,38.76,0.0,38.76,240.9,0.19,0.0,11.65,24.79,0.0,214.0,6.63,4.89,40.79,0.0,0.03,0.09,0.0,0.0,55.1,0.0,7.75,769.74
2003,Rajasthan,Nagaur,0.0,74.77,39.13,0.0,39.13,561.04,0.17,0.0,10.76,34.91,0.02,419.16,6.66,16.13,105.21,0.0,0.07,0.28,0.0,0.0,128.44,0.0,9.22,1445.1000000000001
2004,Rajasthan,Nagaur,0.0,69.64,46.36,0.0,46.36,436.48,0.22,0.0,11.17,24.41,0.02,428.41,14.42,40.15,132.75,0.0,0.16,0.0,0.0,0.0,210.84,0.0,17.79,1479.18
2005,Rajasthan,Nagaur,0.0,71.32,34.32,0.0,34.32,464.88,0.16,0.0,11.84,22.38,0.0,448.72,18.74,18.58,150.97,0.0,0.35,0.01,0.02,0.0,210.32,0.0,17.66,1504.59
2006,Rajasthan,Nagaur,0.0,76.38,53.79,0.0,53.79,461.78,0.13,0.0,11.92,17.45,0.0,428.32,18.27,10.84,98.54,0.0,0.15,0.06,0.0,0.0,133.56,0.0,9.22,1374.1999999999998
2007,Rajasthan,Nagaur,0.0,79.57,38.82,0.0,38.82,477.64,0.11,0.0,14.11,21.49,0.0,513.14,15.74,10.52,88.88,0.0,0.14,0.03,0.0,0.0,116.14,0.0,7.94,1423.09
2008,Rajasthan,Nagaur,0.0,67.1,41.25,0.0,41.25,492.28,0.07,0.0,13.13,24.36,0.0,469.77,17.75,28.07,81.54,0.0,0.14,1.34,0.0,0.0,137.95,0.0,11.76,1427.76
2009,Rajasthan,Nagaur,0.0,77.17,53.77,0.0,53.77,469.99,0.05,0.0,11.73,15.13,0.0,502.75,14.25,18.81,46.54,0.0,0.04,1.94,0.0,0.0,82.2,0.0,18.09,1366.23
2010,Rajasthan,Nagaur,0.0,77.36,44.56,0.0,44.56,517.84,0.05,0.0,16.9,56.97,0.0,530.69,13.29,23.22,52.92,0.0,0.1,0.21,0.0,0.0,399.64,0.0,20.48,1798.79
2011,Rajasthan,Nagaur,0.0,56.81,39.98,0.0,39.98,477.58,0.05,0.0,11.23,11.2,0.0,530.23,14.01,32.83,29.5,0.0,0.82,0.16,0.0,0.0,78.43,0.0,36.73,1359.54
2012,Rajasthan,Nagaur,0.0,83.77,100.08,0.0,100.08,356.98,0.03,0.0,13.66,46.52,0.0,347.69,11.58,14.53,68.83,0.0,0.17,0.02,0.0,0.0,148.3,0.0,44.75,1336.9899999999998
2013,Rajasthan,Nagaur,0.0,75.55,54.08,0.0,54.08,422.34,0.02,0.0,13.48,107.08,0.0,466.2,12.59,13.13,85.18,0.0,0.18,0.87,0.0,0.0,264.18,0.0,49.97,1618.93
2014,Rajasthan,Nagaur,0.0,71.64,97.66,0.0,97.66,373.73,0.03,0.0,11.78,22.99,0.0,370.69,13.94,16.38,49.25,0.0,0.12,1.07,0.0,0.0,90.53,0.0,62.19,1279.66
2015,Rajasthan,Nagaur,0.0,60.28,46.77,0.0,46.77,353.03,0.06,0.0,9.33,8.07,0.0,511.39,14.5,11.18,58.57,0.0,0.07,0.38,0.0,0.0,85.54,0.0,58.44,1264.38
2016,Rajasthan,Nagaur,0.0,64.95,26.99,0.0,26.99,344.53,0.03,0.0,8.51,46.59,0.0,663.94,14.53,6.88,57.03,0.0,0.01,4.28,0.0,0.0,0.0,0.0,51.39,1316.65
2017,Rajasthan,Nagaur,0.0,53.68,27.72,0.0,27.72,307.54,0.02,0.0,7.7,18.94,0.0,698.55,17.59,7.03,45.03,0.0,0.03,0.8,0.0,0.0,0.0,0.0,53.73,1266.0799999999997
1966,Rajasthan,Pali,0.0,58.0,70.0,0.0,70.0,129.0,25.0,0.0,26.0,11.0,0.0,24.74,1.0,145.0,1.5,0.0,0.1,0.0,0.0,0.0,148.91,0.0,10.0,720.25
1967,Rajasthan,Pali,0.0,31.0,65.0,0.0,65.0,118.0,22.0,0.0,34.0,23.0,0.0,33.55,2.0,145.0,3.1,0.0,0.4,0.0,0.0,0.0,151.71,0.0,10.0,703.76
1968,Rajasthan,Pali,0.0,51.3,31.1,0.0,31.1,126.4,29.1,0.0,23.0,3.1,0.5,23.73,4.3,116.0,0.9,0.0,0.1,0.0,0.0,0.0,121.72,0.0,10.8,573.15
1969,Rajasthan,Pali,0.0,23.0,67.0,0.0,67.0,153.0,29.0,0.0,17.0,1.0,0.0,19.26,2.0,82.0,0.8,0.0,0.0,0.0,0.0,0.0,84.82,0.0,7.3,553.18
1970,Rajasthan,Pali,0.0,82.0,109.0,0.0,109.0,182.0,27.0,0.0,30.0,22.0,0.0,22.08,1.0,99.0,2.2,0.0,0.0,0.0,0.0,0.0,103.5,0.0,4.8,793.58
1971,Rajasthan,Pali,0.0,50.0,45.0,0.0,45.0,156.0,22.0,0.0,22.0,6.0,0.0,26.46,2.0,166.0,3.9,0.0,0.1,0.0,0.0,0.0,173.02,0.0,11.0,728.48
1972,Rajasthan,Pali,0.0,45.0,37.8,0.0,37.8,164.0,29.0,0.0,20.0,9.0,0.0,22.3,2.0,124.0,3.0,0.0,0.1,0.0,0.0,0.0,130.08,0.0,13.0,637.08
1973,Rajasthan,Pali,0.0,106.0,79.0,0.0,79.0,200.0,31.0,0.0,37.0,35.0,0.4,27.22,1.0,131.0,13.0,0.0,0.1,0.0,0.0,0.0,146.75,0.0,10.0,896.47
1974,Rajasthan,Pali,0.0,50.0,29.0,0.0,29.0,113.0,24.0,0.0,37.0,23.0,0.0,30.06,2.0,79.0,17.7,0.0,0.1,0.0,0.0,0.0,99.65,0.0,9.0,542.51
1975,Rajasthan,Pali,0.1,103.9,8.4,0.0,8.4,120.4,22.5,0.0,54.5,34.7,0.3,45.03,2.0,105.8,21.7,0.0,0.1,0.6,0.0,0.0,131.24,0.0,9.7,669.3700000000001
1976,Rajasthan,Pali,0.1,87.5,18.1,0.0,18.1,89.8,27.9,0.0,47.2,35.7,0.2,35.02,3.1,102.6,15.6,0.0,0.2,0.3,0.0,0.0,123.23,0.0,10.0,614.65
1977,Rajasthan,Pali,0.1,89.7,20.8,0.0,20.8,90.2,31.4,0.0,34.8,32.1,0.7,34.12,3.2,88.6,20.8,0.0,0.3,0.2,0.0,0.0,114.19,0.0,17.9,599.91
1978,Rajasthan,Pali,0.0,93.4,22.4,0.0,22.4,91.7,35.4,0.0,29.3,21.0,1.5,25.95,7.1,99.6,36.2,0.0,0.3,0.0,0.0,0.0,145.43,0.0,26.0,657.6800000000001
1979,Rajasthan,Pali,0.1,114.0,28.0,0.0,28.0,99.6,37.0,0.0,28.7,16.6,0.5,61.49,5.4,75.0,70.6,0.0,0.2,0.1,0.0,0.0,140.09,0.0,25.3,730.6800000000001
1980,Rajasthan,Pali,0.0,71.1,35.4,0.0,35.4,99.6,37.0,0.0,19.8,14.7,0.4,25.94,3.9,100.9,27.8,0.0,0.4,0.2,0.0,0.0,126.66,0.0,23.1,622.3
1981,Rajasthan,Pali,0.0,64.0,54.5,0.0,54.5,107.9,37.0,0.0,15.9,23.3,0.3,16.77,3.0,100.3,39.0,0.0,0.4,0.0,0.0,0.0,143.33,0.0,24.5,684.7
1982,Rajasthan,Pali,0.0,75.0,63.0,0.0,63.0,119.0,37.0,0.0,14.5,21.1,0.1,14.57,3.5,108.8,33.9,0.0,0.3,0.0,0.0,0.0,136.78,0.0,25.6,716.15
1983,Rajasthan,Pali,0.1,111.3,93.5,0.0,93.5,129.2,35.0,0.0,3.1,21.6,0.0,51.35,3.4,108.8,65.6,0.0,0.4,0.0,0.0,0.0,142.64,0.0,26.9,886.3899999999999
1984,Rajasthan,Pali,0.0,59.5,68.5,0.0,68.5,121.5,33.2,0.0,9.6,6.5,0.0,26.1,3.1,82.3,54.5,0.0,1.7,0.1,0.0,0.0,142.99,0.0,16.3,694.3900000000001
1985,Rajasthan,Pali,0.0,48.2,93.7,0.0,93.7,133.3,33.6,0.0,8.7,3.1,0.0,29.27,3.1,115.4,15.7,0.0,0.8,0.0,0.0,0.0,135.47,0.0,15.7,729.7400000000001
1986,Rajasthan,Pali,0.0,58.0,117.2,0.0,117.2,151.0,34.0,0.0,13.0,9.0,0.0,26.56,1.5,80.2,25.6,0.0,0.3,0.0,0.0,0.0,108.57,0.0,9.0,751.1299999999999
1987,Rajasthan,Pali,0.0,27.0,99.1,0.0,99.1,136.0,22.0,0.0,6.2,0.2,0.0,14.68,1.0,56.7,16.0,0.0,0.1,0.0,0.0,0.0,73.4,0.0,6.0,557.48
1988,Rajasthan,Pali,0.0,48.3,93.7,0.0,93.7,135.7,27.7,0.0,7.9,11.1,0.0,22.79,0.5,84.2,64.0,0.0,0.3,0.0,0.0,0.0,150.21,0.0,4.9,745.0
1989,Rajasthan,Pali,0.0,35.1,80.3,0.0,80.3,155.4,28.1,0.0,4.9,8.6,0.1,31.71,1.7,103.0,54.1,0.0,0.0,0.0,0.0,0.0,160.17,0.0,9.4,752.88
1990,Rajasthan,Pali,0.02,78.07,100.49,0.0,100.49,134.74,29.26,0.0,8.99,24.85,0.12,29.75,1.52,118.05,102.82,0.0,1.13,0.54,0.0,0.0,233.24,0.01,7.53,971.62
1991,Rajasthan,Pali,0.02,45.05,75.43,0.0,75.43,125.68,29.0,0.0,5.98,8.66,0.13,29.75,1.75,160.47,97.64,0.0,0.52,0.01,0.0,0.0,262.51,0.01,10.51,928.55
1992,Rajasthan,Pali,0.02,97.65,88.18,0.0,88.18,117.67,28.95,0.0,8.62,33.42,0.09,33.42,1.26,89.25,129.95,0.0,0.25,0.01,0.01,0.0,226.39,0.01,13.79,957.12
1993,Rajasthan,Pali,0.01,63.06,93.47,0.0,93.47,105.16,27.27,0.0,4.65,11.72,0.1,32.26,2.75,121.21,99.29,0.0,0.43,0.01,0.01,0.02,229.02,0.01,16.99,900.9099999999999
1994,Rajasthan,Pali,0.02,103.34,93.09,0.0,93.09,112.94,30.15,0.0,7.04,44.13,0.04,33.8,2.81,89.0,126.34,0.0,1.05,0.07,0.01,0.01,226.33,0.01,13.71,976.98
1995,Rajasthan,Pali,0.01,80.82,91.94,0.0,91.94,75.3,26.8,0.0,5.09,36.66,0.06,31.02,2.32,75.67,165.56,0.0,1.09,0.01,0.0,0.0,253.66,0.0,23.02,960.9699999999998
1996,Rajasthan,Pali,0.02,74.59,96.62,0.0,96.62,101.14,28.4,0.0,4.01,32.66,0.13,33.55,2.4,97.18,122.65,0.0,1.12,0.02,0.0,0.0,229.94,0.0,25.16,946.2099999999999
1997,Rajasthan,Pali,0.01,109.58,92.19,0.0,92.19,100.35,28.51,0.0,5.34,65.03,0.17,32.07,4.24,57.68,171.13,0.0,1.42,0.01,0.0,0.0,259.28,0.0,22.07,1041.27
1998,Rajasthan,Pali,0.01,85.11,89.73,0.0,89.73,92.11,24.78,0.0,4.72,83.95,0.15,28.6,6.15,63.37,105.42,0.0,2.13,0.0,0.0,0.0,246.45,0.0,24.34,946.7499999999999
1999,Rajasthan,Pali,0.02,72.5,97.66,0.0,97.66,98.25,22.43,0.0,3.51,15.8,0.18,28.41,6.15,54.07,80.9,0.0,9.67,0.01,0.0,0.0,161.08,0.0,15.84,764.1400000000001
2000,Rajasthan,Pali,0.0,51.53,119.01,0.0,119.01,98.15,22.63,0.0,3.86,2.45,0.15,35.05,4.83,59.81,9.79,0.0,16.08,0.06,0.0,0.0,91.4,0.0,9.18,642.9899999999999
2001,Rajasthan,Pali,0.0,68.18,102.68,0.0,102.68,104.92,24.72,0.0,3.19,14.2,0.16,45.19,3.91,83.68,38.8,0.0,1.67,0.06,0.0,0.0,131.74,0.0,8.89,734.67
2002,Rajasthan,Pali,0.0,29.43,67.17,0.0,67.17,63.43,21.64,0.0,2.58,0.24,0.09,48.69,2.8,50.04,4.28,0.0,1.1,0.0,0.0,0.01,58.33,0.0,7.11,424.11
2003,Rajasthan,Pali,0.0,38.8,110.7,0.0,110.7,129.44,25.27,0.0,2.63,14.23,0.04,65.25,1.57,92.03,94.32,0.0,2.0,0.02,0.0,0.0,129.94,0.0,4.35,821.2900000000001
2004,Rajasthan,Pali,0.0,25.55,95.35,0.0,95.35,97.93,25.5,0.0,1.63,5.1,0.04,65.33,3.03,148.94,35.61,0.0,4.13,0.0,0.0,0.02,196.82,0.0,7.33,807.66
2005,Rajasthan,Pali,0.0,28.65,102.27,0.0,102.27,97.75,22.89,0.0,2.22,7.4,0.1,64.97,2.45,154.22,44.57,0.0,3.44,0.0,0.0,0.01,210.17,0.0,4.8,848.18
2006,Rajasthan,Pali,0.0,77.55,107.78,0.0,107.78,96.22,22.59,0.0,4.1,34.29,0.13,64.14,2.63,84.72,65.89,0.0,1.5,0.0,0.0,0.01,159.85,0.0,3.27,832.45
2007,Rajasthan,Pali,0.0,69.45,100.66,0.0,100.66,85.79,22.83,0.0,3.97,16.41,0.12,108.34,1.27,79.39,64.51,0.0,3.32,0.02,0.0,0.0,149.72,0.0,3.45,809.9100000000001
2008,Rajasthan,Pali,0.0,30.19,99.21,0.0,99.21,85.9,20.12,0.0,2.21,6.6,0.13,90.17,1.55,141.97,39.3,0.0,3.68,0.03,0.0,0.0,189.12,0.0,4.86,814.2499999999999
2009,Rajasthan,Pali,0.0,24.35,128.96,0.0,128.96,79.41,20.39,0.0,1.77,0.11,0.09,108.26,1.59,146.67,10.53,0.0,3.13,0.0,0.0,0.0,162.05,0.0,4.24,820.5099999999998
2010,Rajasthan,Pali,0.0,80.12,135.8,0.0,135.8,94.6,21.31,0.0,5.63,54.51,0.11,112.66,1.02,107.07,44.01,0.0,2.73,0.01,0.0,0.0,277.88,0.0,3.3,1076.5600000000002
2011,Rajasthan,Pali,0.0,48.46,104.21,0.03,104.24,73.8,18.08,0.0,4.18,14.98,0.53,144.74,1.35,133.08,40.6,0.0,10.9,0.0,0.0,0.0,188.34,0.0,7.25,894.7700000000001
2012,Rajasthan,Pali,0.0,57.1,118.98,0.0,118.98,64.88,17.08,0.0,4.43,34.27,0.06,91.52,1.18,108.94,70.8,0.0,6.52,0.0,0.0,0.0,195.68,0.0,9.94,900.3599999999999
2013,Rajasthan,Pali,0.0,47.45,101.15,0.0,101.15,67.91,14.95,0.0,2.98,61.47,0.06,108.22,0.91,123.35,80.31,0.0,3.77,0.01,0.0,0.0,256.37,0.0,8.97,979.0300000000001
2014,Rajasthan,Pali,0.0,49.83,109.13,0.0,109.13,53.76,13.95,0.0,3.34,21.43,0.05,122.76,1.05,107.5,57.07,0.0,5.29,0.02,0.0,0.0,176.09,0.0,13.59,843.99
2015,Rajasthan,Pali,0.0,61.19,97.16,0.0,97.16,46.93,13.54,0.0,3.61,24.37,0.15,176.04,1.02,92.36,59.26,0.0,5.23,0.06,0.0,0.0,160.61,0.0,12.02,850.7099999999999
2016,Rajasthan,Pali,0.0,92.53,82.76,0.0,82.76,38.28,13.6,0.0,5.04,75.0,0.04,279.88,0.87,66.34,72.54,0.0,3.41,0.03,0.0,0.0,0.0,0.0,10.11,823.19
2017,Rajasthan,Pali,0.0,82.07,69.68,0.0,69.68,35.42,12.78,0.0,4.83,100.02,0.06,297.86,0.94,64.16,47.78,0.0,2.55,0.01,0.0,0.01,0.0,0.0,14.38,802.2299999999999
